frame,zoom_level,uncertainty,area,conf,lost,latency,command
462,1,0.156931,0.07151447,0.913181,0,0.014669,keep
463,1,0.159033,0.07354642,0.920241,0,0.015163,keep
464,1,0.152668,0.07181548,0.907579,0,0.014975,keep
465,1,0.160883,0.07310771,0.906881,0,0.014980,keep
466,1,0.169347,0.07105645,0.877099,0,0.015318,keep
467,1,0.161561,0.07155476,0.884441,0,0.015309,keep
468,1,0.170323,0.06975103,0.840689,0,0.015019,keep
469,1,0.189483,0.06702784,0.798721,0,0.015592,keep
470,1,0.173022,0.06200783,0.862776,0,0.015121,keep
471,1,0.173495,0.05968906,0.875604,0,0.015398,keep
472,1,0.161971,0.06175408,0.889934,0,0.016001,keep
473,1,0.166251,0.07191387,0.904939,0,0.016194,keep
474,1,0.155832,0.08206789,0.917729,0,0.016479,keep
475,1,0.151711,0.09081297,0.916215,0,0.016444,keep
476,1,0.162958,0.08613624,0.930460,0,0.016071,keep
477,1,0.163177,0.07982271,0.917445,0,0.015790,keep
478,1,0.168539,0.07127827,0.899669,0,0.015386,keep
479,1,0.171074,0.07473248,0.899612,0,0.015212,keep
480,1,0.157840,0.07797381,0.906916,0,0.015200,keep
481,1,0.157084,0.08272218,0.905306,0,0.015423,keep
482,1,0.150657,0.07844373,0.911856,0,0.015399,keep
483,1,0.147081,0.07489594,0.919596,0,0.014965,keep
484,1,0.154368,0.07333490,0.907166,0,0.014844,keep
485,1,0.170355,0.07888975,0.919648,0,0.014986,keep
486,1,0.160581,0.08863520,0.927718,0,0.015014,keep
487,1,0.145062,0.09491808,0.930600,0,0.014857,keep
488,1,0.146684,0.09423331,0.926476,0,0.014854,keep
489,1,0.154139,0.08916386,0.923935,0,0.015048,keep
490,1,0.156779,0.08072949,0.926907,0,0.015110,keep
491,1,0.151969,0.07997376,0.917468,0,0.015075,keep
492,1,0.151524,0.08106390,0.915250,0,0.015052,keep
493,1,0.168600,0.08641212,0.913299,0,0.015192,keep
494,1,0.159954,0.09543419,0.922426,0,0.014930,keep
495,1,0.161084,0.09632890,0.913224,0,0.014591,keep
496,1,0.164112,0.08810800,0.901796,0,0.014592,keep
497,1,0.169145,0.08124680,0.921775,0,0.014546,keep
498,1,0.159360,0.08642246,0.919622,0,0.015324,keep
499,1,0.157065,0.09241574,0.915601,0,0.015017,keep
500,1,0.156641,0.09625860,0.917099,0,0.014955,keep
501,1,0.159663,0.09500476,0.909150,0,0.014978,keep
502,1,0.166305,0.08089202,0.904921,0,0.015061,keep
503,1,0.159076,0.08113573,0.909460,0,0.014788,keep
504,1,0.151419,0.08117198,0.906376,0,0.014684,keep
505,1,0.166299,0.09522395,0.927296,0,0.015041,keep
506,1,0.170300,0.10808252,0.906664,0,0.014777,keep
507,1,0.172967,0.10626458,0.901354,0,0.014898,keep
508,1,0.174418,0.09038832,0.884302,0,0.014640,keep
509,1,0.190175,0.07934986,0.848960,0,0.015261,keep
510,1,0.171860,0.07914010,0.900016,0,0.015055,keep
511,1,0.157304,0.08383562,0.908888,0,0.014879,keep
512,1,0.155147,0.08660852,0.924188,0,0.014584,keep
513,1,0.149900,0.08677453,0.934817,0,0.014403,keep
514,1,0.175354,0.07061648,0.884634,0,0.014558,keep
515,1,0.162290,0.06934200,0.910319,0,0.014388,keep
516,1,0.170066,0.07155939,0.909169,0,0.014143,keep
517,1,0.163683,0.07605119,0.901725,0,0.014291,keep
518,1,0.170279,0.08215896,0.893117,0,0.014105,keep
519,1,0.174106,0.08208099,0.896972,0,0.014650,keep
520,1,0.177634,0.07473748,0.889608,0,0.014527,keep
521,1,0.191446,0.06630034,0.881135,0,0.014501,keep
522,1,0.164787,0.06989594,0.911083,0,0.014593,keep
523,1,0.156446,0.07637753,0.919120,0,0.014659,keep
524,1,0.152579,0.07989006,0.922784,0,0.014550,keep
525,1,0.163994,0.08136551,0.909534,0,0.014455,keep
526,1,0.171741,0.07149545,0.906363,0,0.014882,keep
527,1,0.167723,0.07095391,0.890987,0,0.014493,keep
528,1,0.167570,0.07311177,0.896039,0,0.014392,keep
529,1,0.166791,0.08139888,0.901327,0,0.014558,keep
530,1,0.166259,0.09456388,0.911274,0,0.014604,keep
531,1,0.178523,0.09378493,0.894094,0,0.014734,keep
532,1,0.178617,0.08295538,0.883151,0,0.014734,keep
533,1,0.177569,0.07484684,0.914208,0,0.014935,keep
534,1,0.154233,0.07754215,0.923974,0,0.013942,keep
535,1,0.153971,0.08218552,0.922457,0,0.013978,keep
536,1,0.160386,0.08727850,0.920803,0,0.015129,keep
537,1,0.164782,0.09084240,0.917125,0,0.014004,keep
538,1,0.185717,0.07481938,0.862118,0,0.014106,keep
539,1,0.168105,0.06935331,0.889685,0,0.014392,keep
540,1,0.157957,0.07334966,0.908038,0,0.014991,keep
541,1,0.166160,0.08528145,0.898266,0,0.014435,keep
542,1,0.171392,0.10280373,0.908224,0,0.015699,keep
543,1,0.170052,0.10529749,0.913457,0,0.015071,keep
544,1,0.179113,0.09339907,0.892363,0,0.014941,keep
545,1,0.185484,0.07794168,0.892118,0,0.015115,keep
546,1,0.170396,0.08058174,0.905096,0,0.014839,keep
547,1,0.154048,0.08724257,0.920660,0,0.015321,keep
548,1,0.167920,0.09435716,0.909176,0,0.014698,keep
549,1,0.167577,0.09786939,0.900692,0,0.014793,keep
550,1,0.185324,0.08367640,0.864314,0,0.015669,keep
551,1,0.172581,0.07242835,0.896766,0,0.015089,keep
552,1,0.163643,0.07459907,0.890465,0,0.014784,keep
553,1,0.163370,0.08718865,0.915302,0,0.014886,keep
554,1,0.170396,0.10837469,0.899469,0,0.014608,keep
555,1,0.181295,0.11331460,0.909725,0,0.014451,keep
556,1,0.189445,0.09997127,0.889559,0,0.014562,keep
557,1,0.188978,0.07833142,0.890040,0,0.014414,keep
558,1,0.170040,0.07439530,0.916313,0,0.014440,keep
559,1,0.154807,0.07936991,0.923359,0,0.014295,keep
560,1,0.164585,0.09358062,0.918106,0,0.014315,keep
561,1,0.177757,0.09978300,0.890915,0,0.015023,keep
562,1,0.184720,0.08958342,0.863866,0,0.014518,keep
563,1,0.175400,0.07340635,0.896735,0,0.014894,keep
564,1,0.167084,0.07310086,0.899236,0,0.015661,keep
565,1,0.191323,0.09837502,0.900911,0,0.014755,keep
566,1,0.167009,0.12632556,0.927938,0,0.014534,keep
567,1,0.179935,0.13150961,0.901228,0,0.014855,keep
568,1,0.180384,0.12104390,0.908297,0,0.015017,keep
569,1,0.187853,0.09474483,0.889503,0,0.014919,keep
570,1,0.166727,0.08591393,0.917397,0,0.015189,keep
571,1,0.154160,0.08921526,0.937941,0,0.014586,keep
572,1,0.165355,0.09822033,0.901391,0,0.015146,keep
573,1,0.168809,0.10253909,0.893378,0,0.014763,keep
574,1,0.165572,0.09256308,0.910800,0,0.014692,keep
575,1,0.172663,0.08004163,0.893450,0,0.014580,keep
576,1,0.166970,0.08313547,0.909686,0,0.014627,keep
577,1,0.200650,0.10615182,0.881122,0,0.014255,keep
578,1,0.165629,0.13034040,0.924291,0,0.014355,keep
579,1,0.167724,0.13710616,0.915920,0,0.014409,keep
580,1,0.178368,0.13222276,0.894878,0,0.014780,keep
581,1,0.170182,0.10885407,0.907600,0,0.015003,keep
582,1,0.163916,0.09682487,0.917917,0,0.014980,keep
583,1,0.159767,0.10219958,0.915162,0,0.014679,keep
584,1,0.159858,0.11221295,0.901747,0,0.014691,keep
585,1,0.163581,0.11865789,0.911398,0,0.014651,keep
586,1,0.162416,0.11127847,0.914421,0,0.014511,keep
587,1,0.160024,0.09848274,0.910752,0,0.014669,keep
588,1,0.153081,0.10147354,0.925905,0,0.014791,keep
589,1,0.174946,0.12190408,0.921081,0,0.015034,keep
590,1,0.172575,0.15607371,0.921077,0,0.015197,keep
591,1,0.171137,0.16853913,0.909701,0,0.015328,keep
592,1,0.168595,0.16021753,0.928604,0,0.014849,keep
593,1,0.175874,0.13456899,0.892835,0,0.014359,keep
594,1,0.157065,0.12357109,0.918782,0,0.014422,keep
595,1,0.151579,0.12320586,0.918711,0,0.014533,keep
